Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2423.206	-2645.104	221.8987	1.53511	2.050651	3.516044
6	-2428.456	-2649.509	221.0531	1.428563	1.823408	4.142513
12	-2436.976	-2659.082	222.1061	1.431739	1.694542	3.583836
18	-2449.883	-2671.418	221.5354	1.473833	1.847651	3.832219
24	-2448.571	-2670.5	221.9291	1.455809	2.259985	3.477026
30	-2434.755	-2656.821	222.0666	1.547062	1.861615	3.477026
36	-2434.881	-2656.88	221.9989	1.610492	1.887306	3.470218
42	-2431.031	-2652.713	221.6815	1.38031	1.887306	3.787799
48	-2446.572	-2666.009	219.437	1.34799	1.87235	5.077333
54	-2439.42	-2660.535	221.1148	1.363783	2.229473	4.009614
60	-2444.588	-2666.794	222.2063	1.416952	1.736992	3.517788
66	-2429.326	-2652.273	222.9462	1.60914	1.736992	2.966476
72	-2448.543	-2670.055	221.512	1.6236	1.795474	3.778396
78	-2440.964	-2662.685	221.7218	1.587094	2.52094	3.443689
84	-2441.233	-2661.541	220.3077	1.52541	2.410951	4.322537
90	-2441.695	-2661.397	219.7024	1.426566	2.079588	4.817673
96	-2452.106	-2672.082	219.9757	1.270107	2.079588	4.75242
102	-2438.941	-2661.757	222.8166	1.585749	2.052545	2.942134
108	-2440.5	-2663.335	222.8354	1.66467	2.052545	2.883164
114	-2438.133	-2660.767	222.6337	1.675023	1.950215	3.034379
120	-2441.037	-2663.445	222.4084	1.822233	2.401082	2.932262
126	-2427.846	-2650.354	222.5078	1.648953	2.550245	2.932262
132	-2438.898	-2662.076	223.1786	1.819329	2.169936	2.537331
138	-2433.232	-2657.066	223.8341	1.899451	2.692218	1.890885
144	-2456.898	-2679.392	222.4941	1.463173	2.084351	3.197175
150	-2440.04	-2664.187	224.1473	2.034312	2.289742	1.718386
156	-2443.094	-2667.364	224.2703	2.147079	2.317648	1.53757
162	-2440.37	-2663.797	223.4268	1.915636	2.681128	2.154154
168	-2437.532	-2661.054	223.5223	1.794262	2.124239	2.352978
174	-2433.582	-2657.553	223.9717	2.005711	2.376868	1.829092
180	-2449.912	-2674.111	224.1994	1.81457	1.943663	1.966978
186	-2445.412	-2668.242	222.8306	1.85793	1.943663	2.807617
192	-2437.371	-2660.225	222.8545	1.749969	2.649308	2.630453
198	-2436.574	-2659.52	222.9458	1.806875	2.303565	2.644812
204	-2443.535	-2665.857	222.3215	1.749533	2.251907	3.074602
210	-2430.643	-2653.725	223.0823	1.849142	2.251907	2.551096
216	-2433.431	-2656.926	223.4954	1.888833	2.749563	2.106314
222	-2433.031	-2656.021	222.9892	1.871262	2.280704	2.58566
228	-2436.671	-2659.873	223.2026	1.965668	2.765304	2.241879
234	-2437.473	-2661.299	223.8262	1.814517	1.854817	2.247404
240	-2430.301	-2653.925	223.6246	1.870873	2.18105	2.218322
246	-2435.772	-2658.691	222.9192	1.65426	2.494116	2.695493
252	-2440.005	-2660.738	220.7329	1.358451	1.518592	4.479924
258	-2446.55	-2667.24	220.6903	1.358451	1.785905	4.401194
264	-2439.313	-2661.257	221.9438	1.459344	2.068048	3.528136
270	-2427.374	-2648.774	221.3995	1.459501	2.099804	3.832552
276	-2447.241	-2668.953	221.7123	1.344714	1.771353	3.832552
282	-2445.022	-2667.4	222.3779	1.541253	2.166302	3.192573
288	-2446.17	-2667.645	221.4747	1.419412	2.166302	3.790988
294	-2434.668	-2656.242	221.5746	1.482556	1.624164	3.888911
300	-2438.033	-2658.511	220.4782	1.334776	1.929312	4.483757
306	-2438.866	-2659.71	220.8441	1.389698	2.04044	4.208927
312	-2441.431	-2662.259	220.8287	1.470148	2.205762	4.1194
318	-2435.06	-2657.199	222.1392	1.478321	2.209388	3.356713
324	-2434.481	-2656.285	221.8045	1.48827	2.402811	3.487477
330	-2434.811	-2657.369	222.5579	1.612628	2.356666	2.982093
336	-2435.44	-2658.397	222.9574	1.571047	2.378269	2.758682
342	-2438.34	-2658.778	220.4377	1.535223	2.30951	4.272971
348	-2435.628	-2656.216	220.5881	1.403517	2.187872	4.299227
354	-2452.117	-2673.837	221.7201	1.383373	1.642196	3.855168
360	-2435.211	-2655.518	220.3073	1.327252	2.032489	4.549812
366	-2443.722	-2664.031	220.3083	1.373823	2.327496	4.431958
372	-2417.038	-2639.414	222.3759	1.495072	2.149832	3.226506
378	-2430.285	-2652.767	222.4819	1.618425	1.766252	3.226506
384	-2426.136	-2647.571	221.4353	1.406407	2.012853	3.871183
390	-2443.995	-2665.576	221.5811	1.31267	1.925085	3.871183
396	-2437.669	-2658.586	220.9168	1.5222	2.019837	4.099099
402	-2428.51	-2650.472	221.9612	1.706705	1.90821	3.428554
408	-2433.037	-2654.906	221.8691	1.590078	2.276108	3.428554
414	-2435.159	-2657.563	222.4044	1.547801	2.07809	3.202254
420	-2426.641	-2647.954	221.313	1.547801	2.202679	3.798756
426	-2432.392	-2653.726	221.3336	1.527134	2.202679	3.798756
432	-2430.474	-2652.032	221.5577	1.629775	2.202679	3.609908
438	-2430.022	-2652.535	222.513	1.701708	2.07626	3.046653
444	-2440.029	-2662.342	222.314	1.641724	2.57205	3.046653
450	-2438.839	-2659.432	220.5925	1.463705	2.626321	4.136342
456	-2454.034	-2675.606	221.5726	1.596135	2.198219	3.622184
462	-2446.164	-2668.852	222.688	1.539692	1.980269	3.072175
468	-2430.824	-2653.544	222.7199	1.844135	2.826772	2.605297
474	-2431.531	-2654.346	222.8149	1.652711	2.220596	2.846124
480	-2441.098	-2664.165	223.0669	1.758293	2.237139	2.621847
486	-2437.183	-2660.392	223.2081	1.712946	1.916811	2.675326
492	-2430.239	-2652.65	222.4113	1.721512	2.772222	2.884008
498	-2437.769	-2660.521	222.7523	1.645734	2.79663	2.71581
504	-2440.795	-2662.577	221.7824	1.718649	2.273395	3.404917
510	-2434.149	-2655.633	221.484	1.556018	2.273395	3.673333
516	-2430.662	-2654.065	223.4038	1.703873	1.734343	2.631232
522	-2432.433	-2653.302	220.8688	1.471609	2.631624	3.9728
528	-2439.266	-2661.535	222.2694	1.643091	2.324283	3.146317
534	-2424.038	-2647.013	222.9742	1.544801	1.908951	2.922996
540	-2432.381	-2655.475	223.0941	1.50973	1.875653	2.884074
546	-2430.55	-2652.504	221.9541	1.757352	2.334738	3.262172
552	-2419.916	-2641.405	221.4884	1.512637	2.193779	3.720677
558	-2441.472	-2661.69	220.2183	1.332198	2.237523	4.53278
564	-2422.519	-2641.606	219.0877	1.20333	2.121092	5.269805
570	-2438.235	-2658.779	220.5447	1.33377	2.075147	4.398702
576	-2422.46	-2643.538	221.0777	1.337861	2.009165	4.115991
582	-2434.48	-2655.775	221.2947	1.638054	2.050068	3.806403
588	-2440.184	-2661.597	221.4126	1.380426	1.98608	3.9081
594	-2444.644	-2666.244	221.6005	1.503652	2.261204	3.639977
600	-2427.772	-2649.006	221.2339	1.423952	2.261204	3.897266
606	-2433.693	-2655.494	221.8008	1.454493	2.126693	3.594863
612	-2438.185	-2661.4	223.2143	1.8356	1.919631	2.594763
618	-2443.569	-2666.506	222.937	1.81846	2.594039	2.553157
624	-2425.481	-2647.823	222.3416	1.707886	2.603424	2.981403
630	-2437.888	-2660.922	223.0335	1.812778	2.129563	2.64517
636	-2434.634	-2657.746	223.1118	1.734486	2.129563	2.64517
642	-2425.249	-2648.353	223.1035	1.69236	2.129563	2.676221
648	-2419.477	-2643.182	223.7047	1.858557	1.950022	2.259847
654	-2428.258	-2651.222	222.9643	1.803798	2.501362	2.57315
660	-2436.711	-2659.334	222.6227	1.663018	1.820466	3.095816
666	-2452.2	-2675.164	222.9635	1.504009	1.979663	2.928464
672	-2449.564	-2672.563	222.9995	1.599798	1.972175	2.851476
